1,10000,0.1758,10000,
2,10000,0.1525,20000,
3,10000,0.2093,30000,
4,10000,0.2553,40000,
5,10000,0.3072,50000,
6,10000,0.385,60000,
7,10000,0.4814,70000,
8,10000,0.5889,80000,
9,10000,0.6473,90000,
10,10000,0.858,100000,
11,10000,1.0031,110000,
12,10000,1.2224,120000,
13,10000,1.3896,130000,
14,10000,1.5818,140000,
15,10000,1.8065,150000,
16,10000,2.0352,160000,
17,10000,2.2884,170000,
18,10000,2.5495,180000,
19,10000,2.8779,190000,
20,10000,3.1623,200000,
21,10000,3.4671,210000,
22,10000,3.8029,220000,
23,10000,4.1599,230000,
24,10000,4.4759,240000,
25,10000,4.9016,250000,
26,10000,5.2847,260000,
27,10000,5.6238,270000,
28,10000,6.0186,280000,
29,10000,6.421,290000,
30,10000,6.9975,300000,
31,10000,7.3457,310000,
32,10000,7.9081,320000,
33,10000,8.3578,330000,
34,10000,8.7486,340000,
35,10000,9.4885,350000,
36,10000,9.9552,360000,
37,10000,10.4346,370000,
38,10000,10.9497,380000,
39,10000,11.734,390000,
40,10000,12.2679,400000,
41,10000,12.957,410000,
42,10000,13.477,420000,
43,10000,14.1151,430000,
44,10000,14.741,440000,
45,10000,15.3066,450000,
46,10000,16.0596,460000,
47,10000,16.86,470000,
48,10000,17.582,480000,
49,10000,18.7006,490000,
50,10000,18.7935,500000,
51,10000,19.8805,510000,
52,10000,20.6286,520000,
53,10000,21.489,530000,
54,10000,22.1896,540000,
55,10000,22.8621,550000,
56,10000,23.7932,560000,
57,10000,24.7656,570000,
58,10000,25.3012,580000,
59,10000,26.2212,590000,
60,10000,27.2628,600000,
61,10000,28.1247,610000,
62,10000,28.9852,620000,
63,10000,29.989,630000,
64,10000,31.1679,640000,
65,10000,32.0063,650000,
66,10000,33.0556,660000,
67,10000,33.9626,670000,
68,10000,34.6344,680000,
69,10000,35.6318,690000,
70,10000,37.2619,700000,
71,10000,37.9609,710000,
72,10000,39.1611,720000,
73,10000,40.1868,730000,
74,10000,41.1493,740000,
75,10000,42.5754,750000,
76,10000,43.5437,760000,
77,10000,44.6917,770000,
78,10000,45.8751,780000,
79,10000,47.7246,790000,
80,10000,49.1548,800000,
81,10000,49.6414,810000,
82,10000,51.5044,820000,
83,10000,53.2544,830000,
84,10000,53.9246,840000,
85,10000,55.9051,850000,
86,10000,56.7912,860000,
87,10000,57.9696,870000,
88,10000,59.5268,880000,
89,10000,60.3049,890000,
90,10000,62.1747,900000,
91,10000,63.763,910000,
92,10000,64.5778,920000,
93,10000,65.8414,930000,
94,10000,67.4455,940000,
95,10000,68.742,950000,
96,10000,71.1456,960000,
97,10000,72.806,970000,
98,10000,74.179,980000,
99,10000,75.906,990000,
100,10000,77.31,1e+06,
