1,10000,0.0496,10000,
2,10000,0.0468,20000,
3,10000,0.0492,30000,
4,10000,0.0568,40000,
5,10000,0.0504,50000,
6,10000,0.0513,60000,
7,10000,0.0493,70000,
8,10000,0.0527,80000,
9,10000,0.053,90000,
10,10000,0.0572,100000,
11,10000,0.0563,110000,
12,10000,0.0521,120000,
13,10000,0.0521,130000,
14,10000,0.0542,140000,
15,10000,0.0534,150000,
16,10000,0.0567,160000,
17,10000,0.055,170000,
18,10000,0.0562,180000,
19,10000,0.0564,190000,
20,10000,0.0548,200000,
21,10000,0.0543,210000,
22,10000,0.0565,220000,
23,10000,0.0546,230000,
24,10000,0.0564,240000,
25,10000,0.0562,250000,
26,10000,0.0547,260000,
27,10000,0.0561,270000,
28,10000,0.0554,280000,
29,10000,0.0556,290000,
30,10000,0.0605,300000,
31,10000,0.0543,310000,
32,10000,0.0606,320000,
33,10000,0.0624,330000,
34,10000,0.0579,340000,
35,10000,0.0542,350000,
36,10000,0.0585,360000,
37,10000,0.0587,370000,
38,10000,0.0642,380000,
39,10000,0.0587,390000,
40,10000,0.0565,400000,
41,10000,0.0615,410000,
42,10000,0.0598,420000,
43,10000,0.0548,430000,
44,10000,0.0564,440000,
45,10000,0.0522,450000,
46,10000,0.0615,460000,
47,10000,0.0621,470000,
48,10000,0.0561,480000,
49,10000,0.0553,490000,
50,10000,0.058,500000,
51,10000,0.0579,510000,
52,10000,0.0584,520000,
53,10000,0.0603,530000,
54,10000,0.0601,540000,
55,10000,0.0573,550000,
56,10000,0.0621,560000,
57,10000,0.0601,570000,
58,10000,0.0581,580000,
59,10000,0.0557,590000,
60,10000,0.0596,600000,
61,10000,0.0613,610000,
62,10000,0.0577,620000,
63,10000,0.0569,630000,
64,10000,0.065,640000,
65,10000,0.0638,650000,
66,10000,0.0617,660000,
67,10000,0.0597,670000,
68,10000,0.0631,680000,
69,10000,0.06,690000,
70,10000,0.0561,700000,
71,10000,0.0609,710000,
72,10000,0.0599,720000,
73,10000,0.0623,730000,
74,10000,0.0582,740000,
75,10000,0.0598,750000,
76,10000,0.0588,760000,
77,10000,0.0618,770000,
78,10000,0.0549,780000,
79,10000,0.0625,790000,
80,10000,0.0601,800000,
81,10000,0.0633,810000,
82,10000,0.0638,820000,
83,10000,0.0554,830000,
84,10000,0.0566,840000,
85,10000,0.0607,850000,
86,10000,0.0615,860000,
87,10000,0.0573,870000,
88,10000,0.0736,880000,
89,10000,0.0568,890000,
90,10000,0.0623,900000,
91,10000,0.066,910000,
92,10000,0.0547,920000,
93,10000,0.0611,930000,
94,10000,0.0579,940000,
95,10000,0.0604,950000,
96,10000,0.0599,960000,
97,10000,0.0665,970000,
98,10000,0.0616,980000,
99,10000,0.0643,990000,
100,10000,0.0655,1e+06,
